record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.fractional_cadence[rpm]
909156013,609382000,-1361682160,0.0,1098.0,1.4180000000000001,300,118,60,0.5
909156014,609382098,-1361682306,1.22,1098.0,0.8490000000000001,300,120,60,0.5
909156015,609382181,-1361682468,2.4,1097.6,0.8490000000000001,300,122,42,0.0
909156016,609382319,-1361682695,4.23,1098.0,0.877,300,123,42,0.0
909156017,609382468,-1361682977,6.38,1097.6,1.232,300,125,42,0.0
909156018,609382597,-1361683294,8.52,1097.8,1.53,300,127,42,0.0
909156019,609382723,-1361683591,10.56,1097.4,1.624,300,129,42,0.0
909156020,609382909,-1361683892,12.99,1097.8,1.642,300,131,78,0.0
909156021,609383106,-1361684208,15.55,1098.0,2.0709999999999997,300,134,79,0.5
909156022,609383317,-1361684532,18.24,1098.0,2.267,300,141,78,0.0
909156023,609383546,-1361684884,21.2,1097.4,2.333,300,145,79,0.0
909156024,609383766,-1361685198,23.96,1097.8,2.342,300,150,79,0.0
909156025,609383921,-1361685469,26.06,1096.8,2.342,300,149,79,0.0
909156026,609384092,-1361685740,28.3,1097.8,2.295,300,153,79,0.0
909156027,609384261,-1361686039,30.65,1098.0,2.295,300,152,78,0.0
909156028,609384408,-1361686338,32.85,1097.6,2.305,300,152,78,0.0
909156029,609384604,-1361686633,35.35,1098.0,2.314,300,155,78,0.0
909156030,609384801,-1361686937,37.9,1097.6,2.342,300,157,79,0.5
909156031,609384988,-1361687229,40.33,1097.8,2.37,300,156,79,0.5
909156032,609385187,-1361687509,42.8,1097.8,2.379,300,159,79,0.5
909156033,609385393,-1361687830,45.46,1097.8,2.3890000000000002,300,162,79,0.5
909156034,609385625,-1361688190,48.45,1097.8,2.398,300,165,78,0.5
909156035,609385841,-1361688541,51.33,1097.8,2.435,300,167,78,0.5
909156036,609386031,-1361688941,54.24,1097.8,2.4730000000000003,300,169,78,0.5
909156037,609386235,-1361689326,57.18,1098.0,2.5380000000000003,300,168,78,0.0
909156038,609386427,-1361689687,59.94,1098.0,2.557,300,172,78,0.0
909156039,609386614,-1361690063,62.74,1098.0,2.557,300,173,78,0.0
909156040,609386805,-1361690446,65.59,1098.0,2.575,300,177,78,0.0
909156041,609386990,-1361690844,68.48,1098.0,2.603,300,179,79,0.5
909156042,609387174,-1361691235,71.33,1098.0,2.622,300,178,79,0.5
909156043,609387368,-1361691647,74.34,1098.0,2.641,300,177,79,0.5
909156044,609387576,-1361692070,77.47,1098.0,2.659,300,175,78,0.5
909156045,609387781,-1361692476,80.52,1098.0,2.678,300,173,78,0.5
909156046,609387988,-1361692900,83.66,1098.0,2.687,300,171,78,0.5
909156047,609388170,-1361693336,86.73,1098.0,2.697,300,172,79,0.5
909156048,609388337,-1361693766,89.68,1098.0,2.7060000000000004,300,169,79,0.5
909156049,609388516,-1361694202,92.74,1098.0,2.725,300,174,79,0.5
909156050,609388705,-1361694634,95.81,1098.2,2.734,300,178,79,0.5
909156051,609388880,-1361695064,98.81,1098.2,2.753,300,178,78,0.0
909156052,609389050,-1361695473,101.69,1098.2,2.7710000000000004,300,179,77,0.5
909156053,609389246,-1361695883,104.72,1098.2,2.7710000000000004,300,179,78,0.0
909156054,609389425,-1361696295,107.65,1098.2,2.79,300,179,78,0.0
909156055,609389598,-1361696703,110.53,1098.2,2.79,300,178,78,0.0
909156056,609389655,-1361696825,111.43,1098.2,2.79,300,178,78,0.0
909156057,609389718,-1361697008,112.65,1098.4,2.7710000000000004,300,176,79,0.0
909156058,609389820,-1361697291,114.56,1098.4,2.734,300,174,79,0.0
909156059,609389946,-1361697648,116.96,1098.8,2.725,300,173,79,0.0
909156060,609390077,-1361698068,119.72,1098.8,2.725,300,172,79,0.0
909156061,609390205,-1361698500,122.52,1098.8,2.725,300,172,79,0.0
909156062,609390325,-1361698965,125.47,1099.0,2.725,300,173,79,0.0
909156063,609390428,-1361699459,128.53,1099.0,2.725,300,173,80,0.0
909156064,609390497,-1361699935,131.4,1099.0,2.734,300,174,80,0.0
909156065,609390586,-1361700415,134.34,1099.2,2.7430000000000003,300,176,80,0.0
909156066,609390669,-1361700892,137.24,1099.2,2.7430000000000003,300,179,80,0.0
909156067,609390760,-1361701389,140.28,1099.2,2.753,300,185,80,0.0
909156068,609390846,-1361701887,143.32,1099.2,2.762,300,186,80,0.0
909156069,609390938,-1361702388,146.38,1099.2,2.7710000000000004,300,183,79,0.0
909156070,609391037,-1361702879,149.41,1099.2,2.781,300,177,79,0.0
909156071,609391140,-1361703374,152.47,1099.2,2.781,300,172,79,0.0
909156072,609391234,-1361703860,155.46,1099.2,2.79,300,172,79,0.0
909156073,609391330,-1361704344,158.44,1099.2,2.799,300,174,79,0.0
909156074,609391450,-1361704809,161.39,1099.2,2.799,300,174,79,0.0
909156075,609391599,-1361705275,164.45,1099.2,2.8089999999999997,300,177,80,0.0
909156076,609391760,-1361705732,167.53,1099.2,2.818,300,177,80,0.0
909156077,609391949,-1361706195,170.77,1099.2,2.818,300,178,80,0.0
909156078,609392115,-1361706642,173.82,1099.2,2.827,300,176,80,0.0
909156079,609392267,-1361707084,176.78,1099.2,2.8369999999999997,300,174,80,0.0
909156080,609392309,-1361707426,178.73,1099.2,2.8369999999999997,300,170,80,0.0
909156081,609392398,-1361707838,181.25,1099.2,2.827,300,171,80,0.0
909156082,609392517,-1361708235,183.82,1099.2,2.827,300,172,80,0.0
909156083,609392654,-1361708653,186.58,1099.2,2.827,300,175,80,0.0
909156084,609392811,-1361709060,189.38,1099.2,2.827,300,178,80,0.0
909156085,609392982,-1361709466,192.24,1099.2,2.827,300,179,81,0.0
909156086,609393141,-1361709887,195.12,1099.2,2.827,300,179,81,0.0
909156087,609393293,-1361710336,198.12,1099.4,2.827,300,178,81,0.0
909156088,609393421,-1361710782,201.0,1099.4,2.827,300,176,81,0.0
909156089,609393524,-1361711234,203.82,1099.6,2.8369999999999997,300,175,80,0.0
909156090,609393583,-1361711705,206.63,1099.6,2.8369999999999997,300,174,80,0.0
909156091,609393636,-1361712198,209.57,1099.8,2.8369999999999997,300,174,80,0.0
909156092,609393611,-1361712799,213.07,1099.8,2.8369999999999997,300,175,80,0.0
909156093,609393583,-1361713374,216.46,1100.0,2.846,300,176,80,0.0
909156094,609393522,-1361713902,219.61,1100.0,2.855,300,178,80,0.0
909156095,609393412,-1361714404,222.72,1100.0,2.865,300,179,80,0.0
909156096,609393299,-1361714909,225.87,1100.0,2.865,300,180,80,0.0
909156097,609393179,-1361715443,229.2,1100.0,2.8739999999999997,300,180,81,0.0
909156098,609393025,-1361715904,232.26,1100.0,2.883,300,180,81,0.0
909156099,609392842,-1361716369,235.48,1100.0,2.883,300,179,80,0.0
909156100,609392647,-1361716843,238.81,1100.0,2.8930000000000002,300,178,80,0.0
909156101,609392446,-1361717319,242.17,1100.0,2.9019999999999997,300,178,80,0.0
909156102,609392281,-1361717857,245.68,1100.0,2.911,300,178,80,0.0
909156103,609392125,-1361718418,249.28,1100.0,2.9210000000000003,300,178,80,0.0
909156104,609391968,-1361718942,252.69,1100.0,2.9210000000000003,300,178,81,0.0
909156105,609391817,-1361719478,256.13,1100.0,2.93,300,179,81,0.0
909156106,609391631,-1361719968,259.49,1099.8,2.9389999999999996,300,180,82,0.0
909156107,609391468,-1361720455,262.73,1099.6,2.9389999999999996,300,180,81,0.0
909156108,609391329,-1361720926,265.78,1099.4,2.948,300,180,81,0.0
909156109,609391168,-1361721381,268.85,1099.4,2.967,300,179,81,0.0
909156110,609390997,-1361721862,272.09,1099.4,2.967,300,179,81,0.0
909156111,609390861,-1361722378,275.37,1099.2,2.9760000000000004,300,179,81,0.0
909156112,609390728,-1361722902,278.69,1099.0,2.986,300,178,81,0.0
909156113,609390602,-1361723418,281.94,1099.2,3.0039999999999996,300,178,81,0.0
909156114,609390483,-1361723916,285.07,1099.0,3.014,300,177,81,0.0
909156115,609390376,-1361724422,288.21,1099.0,3.023,300,177,81,0.0
909156116,609390297,-1361724950,291.39,1099.0,3.042,300,177,81,0.0
909156117,609390207,-1361725440,294.39,1099.0,3.051,300,176,81,0.0
909156118,609390126,-1361725917,297.29,1099.0,3.051,300,176,81,0.0
909156119,609390028,-1361726391,300.22,1098.8,3.051,300,176,81,0.0
909156120,609389928,-1361726872,303.19,1098.8,3.042,300,176,81,0.0
909156121,609389795,-1361727351,306.26,1098.8,3.042,300,176,81,0.0
909156122,609389599,-1361727867,309.69,1098.8,3.042,300,176,80,0.0
909156123,609389430,-1361728436,313.3,1098.6,3.051,300,176,80,0.0
909156124,609389321,-1361728969,316.58,1098.6,3.0789999999999997,300,176,80,0.0
909156125,609389202,-1361729444,319.56,1098.8,3.088,300,175,80,0.0
909156126,609389070,-1361729910,322.54,1098.8,3.088,300,175,80,0.0
909156127,609388962,-1361730412,325.65,1098.8,3.0789999999999997,300,175,80,0.0
909156128,609388838,-1361730859,328.52,1098.8,3.0789999999999997,300,175,80,0.0
909156129,609388705,-1361731313,331.45,1098.8,3.07,300,174,80,0.0
909156130,609388592,-1361731787,334.43,1098.8,3.06,300,175,80,0.0
909156131,609388472,-1361732264,337.44,1098.8,3.06,300,175,79,0.0
909156132,609388367,-1361732738,340.39,1098.8,3.06,300,176,79,0.0
909156133,609388281,-1361733263,343.58,1099.0,3.051,300,177,79,0.0
909156134,609388216,-1361733787,346.71,1099.2,3.051,300,178,79,0.0
909156135,609388142,-1361734289,349.74,1099.2,3.051,300,179,79,0.0
909156136,609388062,-1361734810,352.89,1099.2,3.051,300,179,79,0.0
909156137,609387982,-1361735321,355.97,1099.2,3.051,300,180,79,0.0
909156138,609387928,-1361735813,358.91,1099.2,3.051,300,180,79,0.0
909156139,609387869,-1361736334,362.01,1099.2,3.051,300,180,80,0.0
909156140,609387773,-1361736933,365.59,1099.2,3.051,300,180,80,0.0
909156141,609387688,-1361737494,368.94,1099.2,3.06,300,180,80,0.0
909156142,609387590,-1361738011,372.08,1099.2,3.07,300,180,80,0.0
909156143,609387542,-1361738546,375.24,1099.2,3.07,300,180,80,0.0
909156144,609387523,-1361739036,378.12,1099.2,3.07,300,181,79,0.0
909156145,609387521,-1361739572,381.27,1099.2,3.07,300,182,79,0.0
909156146,609387531,-1361740033,383.98,1099.2,3.07,300,182,79,0.0
909156147,609387534,-1361740485,386.63,1099.4,3.06,300,182,80,0.0
909156148,609387547,-1361740988,389.58,1099.4,3.051,300,181,80,0.0
909156149,609387560,-1361741483,392.49,1099.4,3.051,300,181,81,0.0
909156150,609387569,-1361741951,395.24,1099.4,3.042,300,180,81,0.0
909156151,609387565,-1361742469,398.29,1099.4,3.032,300,180,80,0.0
909156152,609387556,-1361742991,401.34,1099.6,3.032,300,180,80,0.0
909156153,609387562,-1361743478,404.2,1099.6,3.032,300,180,80,0.0
909156154,609387553,-1361743991,407.22,1099.8,3.032,300,181,80,0.0
909156155,609387551,-1361744485,410.12,1099.8,3.032,300,181,80,0.0
909156156,609387552,-1361744951,412.85,1100.0,3.032,300,181,79,0.0
909156157,609387548,-1361745448,415.78,1100.0,3.014,300,182,79,0.0
909156158,609387527,-1361745972,418.86,1100.0,3.014,300,182,79,0.0
909156159,609387495,-1361746464,421.76,1100.2,3.014,300,183,79,0.0
909156160,609387430,-1361746931,424.57,1100.4,3.0039999999999996,300,183,79,0.0
909156161,609387349,-1361747430,427.6,1100.4,3.0039999999999996,300,183,80,0.0
909156162,609387286,-1361747914,430.49,1100.4,3.0039999999999996,300,183,80,0.0
909156163,609387262,-1361748425,433.5,1100.6,3.0039999999999996,300,183,80,0.0
909156164,609387241,-1361748943,436.55,1100.6,3.014,300,182,80,0.0
909156165,609387230,-1361749435,439.43,1100.6,3.014,300,181,80,0.0
909156166,609387236,-1361749932,442.35,1100.6,3.014,300,181,80,0.0
909156167,609387237,-1361750443,445.35,1100.8,3.014,300,180,80,0.0
909156168,609387240,-1361750940,448.27,1100.8,3.0039999999999996,300,180,80,0.0
909156169,609387252,-1361751437,451.19,1100.8,3.0039999999999996,300,180,80,0.0
909156170,609387263,-1361751969,454.32,1100.8,3.0039999999999996,300,179,80,0.0
909156171,609387270,-1361752488,457.37,1100.8,3.0039999999999996,300,179,80,0.0
909156172,609387271,-1361753007,460.41,1100.8,3.0039999999999996,300,179,80,0.0
909156173,609387264,-1361753548,463.59,1101.0,3.014,300,179,80,0.0
909156174,609387272,-1361754024,466.39,1101.2,3.014,300,180,80,0.0
909156175,609387288,-1361754519,469.3,1101.4,3.0039999999999996,300,180,80,0.0
909156176,609387279,-1361755017,472.22,1101.4,3.0039999999999996,300,180,80,0.0
909156177,609387259,-1361755478,474.94,1101.6,3.0039999999999996,300,180,80,0.0
909156178,609387245,-1361755973,477.85,1101.6,2.995,300,180,80,0.0
909156179,609387230,-1361756487,480.87,1101.6,2.995,300,180,80,0.0
909156180,609387233,-1361756972,483.72,1101.8,2.995,300,181,80,0.0
909156181,609387256,-1361757481,486.72,1101.8,2.995,300,181,79,0.0
909156182,609387282,-1361757996,489.75,1101.8,2.995,300,182,79,0.0
909156183,609387324,-1361758476,492.6,1102.0,2.995,300,182,79,0.0
909156184,609387360,-1361758957,495.44,1102.0,2.995,300,183,79,0.0
909156185,609387381,-1361759472,498.47,1102.2,2.995,300,183,79,0.0
909156186,609387404,-1361759954,501.31,1102.2,2.995,300,184,79,0.0
909156187,609387409,-1361760429,504.1,1102.4,2.986,300,184,79,0.0
909156188,609387400,-1361760917,506.97,1102.4,2.986,300,184,79,0.0
909156189,609387388,-1361761389,509.73,1102.6,2.967,300,184,80,0.0
909156190,609387397,-1361761851,512.45,1102.6,2.948,300,183,80,0.0
909156191,609387398,-1361762340,515.31,1102.8,2.948,300,182,79,0.0
909156192,609387384,-1361762829,518.18,1103.0,2.9389999999999996,300,181,79,0.0
909156193,609387393,-1361763288,520.88,1103.0,2.9389999999999996,300,180,78,0.0
909156194,609387398,-1361763747,523.58,1103.2,2.93,300,179,78,0.0
909156195,609387391,-1361764234,526.44,1103.2,2.93,300,179,78,0.0
909156196,609387386,-1361764734,529.37,1103.2,2.93,300,179,79,0.0
909156197,609387390,-1361765250,532.41,1103.2,2.93,300,180,79,0.0
909156198,609387376,-1361765761,535.41,1103.4,2.93,300,181,79,0.0
909156199,609387365,-1361766268,538.39,1103.4,2.93,300,181,79,0.0
909156200,609387360,-1361766797,541.49,1103.4,2.93,300,181,80,0.0
909156201,609387361,-1361767313,544.53,1103.4,2.9389999999999996,300,181,81,0.0
909156202,609387363,-1361767828,547.55,1103.4,2.9389999999999996,300,180,81,0.0
909156203,609387356,-1361768373,550.75,1103.4,2.9389999999999996,300,179,82,0.0
909156204,609387365,-1361768951,554.15,1103.6,2.9389999999999996,300,178,82,0.0
909156205,609387375,-1361769469,557.19,1103.6,2.948,300,178,82,0.0
909156206,609387365,-1361770013,560.38,1103.6,2.948,300,178,81,0.0
909156207,609387350,-1361770554,563.56,1103.6,2.948,300,178,81,0.0
909156208,609387333,-1361771095,566.74,1103.6,2.958,300,179,81,0.0
909156209,609387310,-1361771625,569.86,1103.6,2.958,300,179,81,0.0
909156210,609387288,-1361772122,572.78,1103.6,2.967,300,179,81,0.0
909156211,609387285,-1361772610,575.64,1103.6,2.967,300,179,81,0.0
909156212,609387288,-1361773106,578.56,1103.6,2.967,300,180,81,0.0
909156213,609387298,-1361773575,581.31,1103.6,2.967,300,181,81,0.0
909156214,609387302,-1361774043,584.06,1103.6,2.967,300,181,81,0.0
909156215,609387315,-1361774517,586.85,1103.6,2.958,300,181,80,0.0
909156216,609387328,-1361774981,589.57,1103.8,2.958,300,182,80,0.0
909156217,609387342,-1361775468,592.44,1103.8,2.958,300,182,80,0.0
909156218,609387335,-1361775967,595.37,1103.8,2.958,300,182,80,0.0
909156219,609387326,-1361776454,598.23,1103.8,2.948,300,181,80,0.0
909156220,609387338,-1361776969,601.26,1103.8,2.958,300,181,81,0.0
909156221,609387340,-1361777478,604.24,1103.8,2.958,300,180,81,0.0
909156222,609387339,-1361777937,606.94,1103.8,2.958,300,179,81,0.0
909156223,609387344,-1361778428,609.83,1103.8,2.948,300,179,81,0.0
909156224,609387346,-1361778906,612.63,1103.8,2.948,300,178,81,0.0
909156225,609387341,-1361779362,615.31,1103.6,2.948,300,178,80,0.0
909156226,609387349,-1361779837,618.1,1103.6,2.948,300,176,80,0.0
909156227,609387349,-1361780302,620.83,1103.6,2.9389999999999996,300,176,80,0.0
909156228,609387335,-1361780759,623.52,1103.6,2.9389999999999996,300,176,80,0.0
909156229,609387316,-1361781236,626.32,1103.6,2.9389999999999996,300,175,81,0.0
909156230,609387294,-1361781715,629.15,1103.6,2.93,300,176,81,0.0
909156231,609387278,-1361782190,631.94,1103.6,2.93,300,176,81,0.0
909156232,609387265,-1361782679,634.81,1103.6,2.93,300,176,81,0.0
909156233,609387260,-1361783172,637.71,1103.6,2.93,300,175,81,0.0
909156234,609387250,-1361783644,640.48,1103.6,2.93,300,176,81,0.0
909156235,609387236,-1361784101,643.17,1103.8,2.93,300,175,81,0.0
909156236,609387229,-1361784544,645.77,1103.8,2.9210000000000003,300,175,81,0.0
909156237,609387231,-1361784990,648.39,1103.8,2.9210000000000003,300,175,81,0.0
909156238,609387243,-1361785453,651.11,1103.8,2.911,300,175,81,0.0
909156239,609387248,-1361785916,653.83,1103.8,2.911,300,175,81,0.0
909156240,609387248,-1361786389,656.61,1103.8,2.9019999999999997,300,175,81,0.0
909156241,609387232,-1361786865,659.4,1103.8,2.9019999999999997,300,175,81,0.0
909156242,609387221,-1361787322,662.09,1103.8,2.9019999999999997,300,175,81,0.0
909156243,609387217,-1361787787,664.82,1103.8,2.8930000000000002,300,176,81,0.0
909156244,609387227,-1361788270,667.66,1103.8,2.8930000000000002,300,176,81,0.0
909156245,609387246,-1361788753,670.5,1103.8,2.883,300,176,81,0.0
909156246,609387267,-1361789252,673.44,1103.8,2.883,300,176,81,0.0
909156247,609387279,-1361789754,676.39,1103.8,2.883,300,177,81,0.0
909156248,609387301,-1361790218,679.12,1103.8,2.883,300,177,81,0.0
909156249,609387372,-1361790675,681.87,1103.8,2.883,300,177,81,0.0
909156250,609387486,-1361791127,684.73,1103.8,2.883,300,177,80,0.0
909156251,609387645,-1361791565,687.7,1103.8,2.883,300,178,80,0.0
909156252,609387805,-1361792000,690.66,1103.8,2.883,300,178,79,0.0
909156253,609387939,-1361792461,693.64,1103.8,2.883,300,179,79,0.0
909156254,609388034,-1361792910,696.42,1103.8,2.883,300,179,80,0.0
909156255,609388112,-1361793384,699.3,1103.6,2.8930000000000002,300,179,80,0.0
909156256,609388173,-1361793873,702.22,1103.6,2.883,300,179,80,0.0
909156257,609388219,-1361794329,704.94,1103.6,2.883,300,179,81,0.0
909156258,609388258,-1361794802,707.73,1103.6,2.883,300,179,81,0.0
909156259,609388278,-1361795293,710.63,1103.6,2.883,300,179,81,0.0
909156260,609388290,-1361795735,713.22,1103.6,2.883,300,179,80,0.0
909156261,609388301,-1361796182,715.85,1103.6,2.8739999999999997,300,179,80,0.0
909156262,609388312,-1361796639,718.53,1103.4,2.8739999999999997,300,179,80,0.0
909156263,609388317,-1361797071,721.07,1103.4,2.865,300,179,80,0.0
909156264,609388315,-1361797512,723.66,1103.4,2.865,300,180,79,0.0
909156265,609388307,-1361797951,726.24,1103.4,2.855,300,179,79,0.0
909156266,609388285,-1361798383,728.79,1103.4,2.846,300,179,79,0.0
909156267,609388268,-1361798799,731.23,1103.4,2.8369999999999997,300,179,80,0.0
909156268,609388260,-1361799211,733.65,1103.4,2.827,300,179,80,0.0
909156269,609388229,-1361799613,736.02,1103.4,2.827,300,180,79,0.5
909156270,609388137,-1361799917,737.99,1103.4,2.818,300,180,78,0.5
909156271,609387979,-1361800081,739.74,1103.4,2.8089999999999997,300,181,78,0.0
909156272,609387743,-1361800109,741.94,1103.4,2.79,300,181,76,0.5
909156273,609387479,-1361800047,744.42,1103.4,2.781,300,181,75,0.5
909156274,609387200,-1361799952,747.09,1103.4,2.762,300,181,73,0.0
909156275,609386934,-1361799786,749.74,1103.4,2.7430000000000003,300,180,73,0.0
909156276,609386670,-1361799488,752.76,1103.4,2.7430000000000003,300,179,74,0.0
909156277,609386408,-1361799137,755.96,1103.4,2.753,300,179,75,0.5
909156278,609386136,-1361798797,759.19,1103.4,2.79,300,178,76,0.5
909156279,609385856,-1361798491,762.35,1103.2,2.818,300,177,76,0.5
909156280,609385583,-1361798188,765.46,1103.4,2.846,300,176,76,0.5
909156281,609385317,-1361797837,768.68,1103.4,2.865,300,176,76,0.5
909156282,609385088,-1361797454,771.77,1103.4,2.883,300,175,76,0.5
909156283,609384890,-1361797028,774.86,1103.4,2.9019999999999997,300,174,76,0.5
909156284,609384782,-1361796515,778.03,1103.6,2.911,300,171,76,0.5
909156285,609384713,-1361796012,781.06,1103.6,2.9210000000000003,300,170,76,0.5
909156286,609384668,-1361795530,783.92,1103.6,2.93,300,170,76,0.5
909156287,609384629,-1361795131,786.29,1103.6,2.93,300,170,76,0.5
909156288,609384548,-1361794760,788.55,1103.6,2.9210000000000003,300,171,76,0.5
909156289,609384332,-1361794485,791.13,1103.6,2.911,300,171,75,0.5
909156290,609384020,-1361794409,794.06,1103.6,2.911,300,172,75,0.5
909156291,609383677,-1361794374,797.26,1103.6,2.911,300,172,75,0.5
909156292,609383326,-1361794343,800.54,1103.8,2.9210000000000003,300,172,75,0.5
909156293,609382980,-1361794300,803.78,1103.8,2.9389999999999996,300,172,75,0.5
909156294,609382624,-1361794255,807.1,1103.8,2.948,300,171,78,0.5
909156295,609382268,-1361794197,810.44,1103.8,2.958,300,170,80,0.0
909156296,609381955,-1361794153,813.37,1103.8,2.967,300,170,80,0.0
909156297,609381628,-1361794122,816.43,1103.8,2.967,300,169,80,0.0
909156298,609381324,-1361794088,819.27,1103.8,2.967,300,168,80,0.0
909156299,609380997,-1361794096,822.29,1103.8,2.967,300,168,80,0.0
909156300,609380705,-1361794082,825.02,1103.8,2.967,300,169,80,0.0
909156301,609380406,-1361794091,827.81,1103.8,2.967,300,170,80,0.0
909156302,609380104,-1361794144,830.64,1103.8,2.967,300,171,80,0.0
909156303,609379806,-1361794181,833.43,1103.8,2.958,300,171,80,0.0
909156304,609379485,-1361794207,836.42,1103.8,2.948,300,172,80,0.0
909156305,609379176,-1361794226,839.31,1103.8,2.9389999999999996,300,171,80,0.0
909156306,609378861,-1361794199,842.25,1103.8,2.9389999999999996,300,172,79,0.0
909156307,609378545,-1361794175,845.2,1103.8,2.9389999999999996,300,172,79,0.0
909156308,609378232,-1361794178,848.11,1103.8,2.9389999999999996,300,172,79,0.0
909156309,609377911,-1361794184,851.1,1103.8,2.9389999999999996,300,172,80,0.0
909156310,609377596,-1361794186,854.04,1103.8,2.948,300,172,81,0.0
909156311,609377291,-1361794175,856.88,1103.8,2.948,300,172,81,0.0
909156312,609376965,-1361794131,859.93,1103.8,2.948,300,172,80,0.0
909156313,609376627,-1361794063,863.11,1103.8,2.948,300,172,80,0.0
909156314,609376297,-1361794004,866.2,1103.8,2.958,300,172,80,0.0
909156315,609375980,-1361793932,869.18,1103.8,2.967,300,171,80,0.0
909156316,609375662,-1361793845,872.19,1103.8,2.967,300,171,80,0.0
909156317,609375358,-1361793773,875.05,1104.0,2.967,300,171,80,0.0
909156318,609375073,-1361793717,877.72,1104.0,2.967,300,171,80,0.0
909156319,609374799,-1361793707,880.27,1104.0,2.958,300,171,79,0.0
909156320,609374514,-1361793722,882.93,1104.0,2.948,300,171,79,0.0
909156321,609374209,-1361793735,885.77,1104.0,2.948,300,171,79,0.0
909156322,609373935,-1361793819,888.37,1104.0,2.9389999999999996,300,171,79,0.0
909156323,609373681,-1361794020,891.01,1104.0,2.93,300,171,79,0.0
909156324,609373447,-1361794312,893.79,1104.0,2.93,300,171,79,0.0
909156325,609373263,-1361794656,896.42,1104.0,2.9210000000000003,300,171,79,0.0
909156326,609373093,-1361795043,899.19,1104.0,2.911,300,171,80,0.0
909156327,609372940,-1361795463,902.04,1104.0,2.9019999999999997,300,171,80,0.5
909156328,609372811,-1361795902,904.88,1104.0,2.8930000000000002,300,171,80,0.5
909156329,609372711,-1361796350,907.67,1104.0,2.8930000000000002,300,171,79,0.0
909156330,609372602,-1361796814,910.58,1104.0,2.8930000000000002,300,172,78,0.0
909156331,609372461,-1361797256,913.49,1104.0,2.883,300,172,78,0.0
909156332,609372332,-1361797704,916.38,1104.0,2.883,300,173,78,0.0
909156333,609372190,-1361798130,919.21,1104.0,2.8739999999999997,300,173,78,0.0
909156334,609372034,-1361798580,922.22,1104.0,2.865,300,173,78,0.0
909156335,609371884,-1361798989,925.0,1104.0,2.865,300,173,79,0.0
909156336,609371738,-1361799404,927.78,1104.0,2.855,300,173,79,0.0
909156337,609371571,-1361799835,930.76,1104.0,2.855,300,173,79,0.0
909156338,609371403,-1361800240,933.61,1104.0,2.855,300,173,79,0.0
909156339,609371235,-1361800640,936.43,1104.2,2.865,300,172,79,0.0
909156340,609371039,-1361801087,939.62,1104.2,2.865,300,172,79,0.0
909156341,609370850,-1361801519,942.72,1104.2,2.8739999999999997,300,171,80,0.5
909156342,609370660,-1361801914,945.63,1104.2,2.8739999999999997,300,171,80,0.5
909156343,609370456,-1361802296,948.57,1104.2,2.8739999999999997,300,171,80,0.5
909156344,609370251,-1361802663,951.45,1104.2,2.8739999999999997,300,171,78,0.5
909156345,609370060,-1361803015,954.18,1104.2,2.8739999999999997,300,170,78,0.5
