Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,
Data,13,record,timestamp,"908826817",s,position_lat,"609387710",semicircles,position_long,"-1361748499",semicircles,distance,"451.38",m,altitude,"1118.0",m,speed,"3.154",m/s,unknown,"0",,unknown,"300",,heart_rate,"147",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.0",m,enhanced_speed,"3.154",m/s,
Data,13,record,timestamp,"908826818",s,position_lat,"609387691",semicircles,position_long,"-1361749075",semicircles,distance,"454.77",m,altitude,"1118.2",m,speed,"3.163",m/s,unknown,"0",,unknown,"300",,heart_rate,"148",bpm,cadence,"84",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.2",m,enhanced_speed,"3.163",m/s,
Data,13,record,timestamp,"908826819",s,position_lat,"609387752",semicircles,position_long,"-1361749582",semicircles,distance,"457.75",m,altitude,"1118.2",m,speed,"3.172",m/s,unknown,"0",,unknown,"300",,heart_rate,"149",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.2",m,enhanced_speed,"3.172",m/s,
Data,13,record,timestamp,"908826820",s,position_lat,"609387769",semicircles,position_long,"-1361750085",semicircles,distance,"460.71",m,altitude,"1118.4",m,speed,"3.182",m/s,unknown,"0",,unknown,"300",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.4",m,enhanced_speed,"3.182",m/s,
Data,13,record,timestamp,"908826821",s,position_lat,"609387781",semicircles,position_long,"-1361750596",semicircles,distance,"463.71",m,altitude,"1118.4",m,speed,"3.182",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.4",m,enhanced_speed,"3.182",m/s,
Data,13,record,timestamp,"908826822",s,position_lat,"609387765",semicircles,position_long,"-1361751102",semicircles,distance,"466.68",m,altitude,"1118.6",m,speed,"3.191",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.6",m,enhanced_speed,"3.191",m/s,
Data,13,record,timestamp,"908826823",s,position_lat,"609387752",semicircles,position_long,"-1361751585",semicircles,distance,"469.53",m,altitude,"1118.6",m,speed,"3.191",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.6",m,enhanced_speed,"3.191",m/s,
Data,13,record,timestamp,"908826824",s,position_lat,"609387699",semicircles,position_long,"-1361752040",semicircles,distance,"472.24",m,altitude,"1118.8",m,speed,"3.191",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.8",m,enhanced_speed,"3.191",m/s,
Data,13,record,timestamp,"908826825",s,position_lat,"609387531",semicircles,position_long,"-1361752497",semicircles,distance,"475.34",m,altitude,"1118.8",m,speed,"3.182",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.8",m,enhanced_speed,"3.182",m/s,
Data,13,record,timestamp,"908826826",s,position_lat,"609387384",semicircles,position_long,"-1361752886",semicircles,distance,"478.0",m,altitude,"1118.8",m,speed,"3.182",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.8",m,enhanced_speed,"3.182",m/s,
Data,13,record,timestamp,"908826827",s,position_lat,"609387211",semicircles,position_long,"-1361753230",semicircles,distance,"480.59",m,altitude,"1118.8",m,speed,"3.172",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.8",m,enhanced_speed,"3.172",m/s,
Data,13,record,timestamp,"908826828",s,position_lat,"609387086",semicircles,position_long,"-1361753536",semicircles,distance,"482.73",m,altitude,"1118.8",m,speed,"3.163",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.8",m,enhanced_speed,"3.163",m/s,
Data,13,record,timestamp,"908826829",s,position_lat,"609386887",semicircles,position_long,"-1361753880",semicircles,distance,"485.47",m,altitude,"1118.8",m,speed,"3.154",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.8",m,enhanced_speed,"3.154",m/s,
Data,13,record,timestamp,"908826830",s,position_lat,"609386604",semicircles,position_long,"-1361754240",semicircles,distance,"488.84",m,altitude,"1118.8",m,speed,"3.144",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.8",m,enhanced_speed,"3.144",m/s,
Data,13,record,timestamp,"908826831",s,position_lat,"609386296",semicircles,position_long,"-1361754573",semicircles,distance,"492.31",m,altitude,"1118.8",m,speed,"3.135",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.8",m,enhanced_speed,"3.135",m/s,
Data,13,record,timestamp,"908826832",s,position_lat,"609385964",semicircles,position_long,"-1361754857",semicircles,distance,"495.82",m,altitude,"1118.8",m,speed,"3.144",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.8",m,enhanced_speed,"3.144",m/s,
Data,13,record,timestamp,"908826833",s,position_lat,"609385663",semicircles,position_long,"-1361755082",semicircles,distance,"498.93",m,altitude,"1118.8",m,speed,"3.144",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.8",m,enhanced_speed,"3.144",m/s,
Data,13,record,timestamp,"908826834",s,position_lat,"609385346",semicircles,position_long,"-1361755255",semicircles,distance,"502.06",m,altitude,"1118.8",m,speed,"3.144",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"84",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.8",m,enhanced_speed,"3.144",m/s,
Data,13,record,timestamp,"908826835",s,position_lat,"609385073",semicircles,position_long,"-1361755321",semicircles,distance,"504.63",m,altitude,"1118.6",m,speed,"3.135",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"84",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.6",m,enhanced_speed,"3.135",m/s,
Data,13,record,timestamp,"908826836",s,position_lat,"609384524",semicircles,position_long,"-1361755642",semicircles,distance,"510.02",m,altitude,"1118.6",m,speed,"3.135",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.6",m,enhanced_speed,"3.135",m/s,
Data,13,record,timestamp,"908826837",s,position_lat,"609384074",semicircles,position_long,"-1361755794",semicircles,distance,"514.28",m,altitude,"1118.6",m,speed,"3.163",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.6",m,enhanced_speed,"3.163",m/s,
Data,13,record,timestamp,"908826838",s,position_lat,"609383661",semicircles,position_long,"-1361755875",semicircles,distance,"518.16",m,altitude,"1118.6",m,speed,"3.172",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.6",m,enhanced_speed,"3.172",m/s,
Data,13,record,timestamp,"908826839",s,position_lat,"609383284",semicircles,position_long,"-1361755819",semicircles,distance,"521.68",m,altitude,"1118.6",m,speed,"3.182",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.6",m,enhanced_speed,"3.182",m/s,
Data,13,record,timestamp,"908826840",s,position_lat,"609382939",semicircles,position_long,"-1361755826",semicircles,distance,"524.89",m,altitude,"1118.6",m,speed,"3.182",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.6",m,enhanced_speed,"3.182",m/s,
Data,13,record,timestamp,"908826841",s,position_lat,"609382554",semicircles,position_long,"-1361755838",semicircles,distance,"528.48",m,altitude,"1118.4",m,speed,"3.172",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.4",m,enhanced_speed,"3.172",m/s,
Data,13,record,timestamp,"908826842",s,position_lat,"609382181",semicircles,position_long,"-1361755772",semicircles,distance,"531.97",m,altitude,"1118.4",m,speed,"3.163",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.4",m,enhanced_speed,"3.163",m/s,
Data,13,record,timestamp,"908826843",s,position_lat,"609381838",semicircles,position_long,"-1361755774",semicircles,distance,"535.16",m,altitude,"1118.4",m,speed,"3.144",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.4",m,enhanced_speed,"3.144",m/s,
Data,13,record,timestamp,"908826844",s,position_lat,"609381503",semicircles,position_long,"-1361755829",semicircles,distance,"538.28",m,altitude,"1118.4",m,speed,"3.135",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.4",m,enhanced_speed,"3.135",m/s,
Data,13,record,timestamp,"908826845",s,position_lat,"609381093",semicircles,position_long,"-1361755800",semicircles,distance,"542.09",m,altitude,"1118.4",m,speed,"3.135",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"84",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.4",m,enhanced_speed,"3.135",m/s,
Data,13,record,timestamp,"908826846",s,position_lat,"609380737",semicircles,position_long,"-1361755815",semicircles,distance,"545.41",m,altitude,"1118.4",m,speed,"3.135",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"84",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.4",m,enhanced_speed,"3.135",m/s,
Data,13,record,timestamp,"908826847",s,position_lat,"609380383",semicircles,position_long,"-1361755852",semicircles,distance,"548.72",m,altitude,"1118.2",m,speed,"3.144",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"84",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.2",m,enhanced_speed,"3.144",m/s,
Data,13,record,timestamp,"908826848",s,position_lat,"609379988",semicircles,position_long,"-1361755894",semicircles,distance,"552.4",m,altitude,"1118.2",m,speed,"3.154",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"84",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.2",m,enhanced_speed,"3.154",m/s,
Data,13,record,timestamp,"908826849",s,position_lat,"609379603",semicircles,position_long,"-1361755806",semicircles,distance,"555.98",m,altitude,"1118.0",m,speed,"3.154",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.0",m,enhanced_speed,"3.154",m/s,
Data,13,record,timestamp,"908826850",s,position_lat,"609379245",semicircles,position_long,"-1361755815",semicircles,distance,"559.31",m,altitude,"1118.0",m,speed,"3.163",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.0",m,enhanced_speed,"3.163",m/s,
Data,13,record,timestamp,"908826851",s,position_lat,"609378870",semicircles,position_long,"-1361755815",semicircles,distance,"562.8",m,altitude,"1118.0",m,speed,"3.172",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1118.0",m,enhanced_speed,"3.172",m/s,
Data,13,record,timestamp,"908826852",s,position_lat,"609378483",semicircles,position_long,"-1361755818",semicircles,distance,"566.41",m,altitude,"1117.8",m,speed,"3.172",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1117.8",m,enhanced_speed,"3.172",m/s,
Data,13,record,timestamp,"908826853",s,position_lat,"609378153",semicircles,position_long,"-1361755785",semicircles,distance,"569.49",m,altitude,"1117.6",m,speed,"3.182",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1117.6",m,enhanced_speed,"3.182",m/s,
Data,13,record,timestamp,"908826854",s,position_lat,"609377827",semicircles,position_long,"-1361755710",semicircles,distance,"572.53",m,altitude,"1117.4",m,speed,"3.21",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1117.4",m,enhanced_speed,"3.21",m/s,
Data,13,record,timestamp,"908826855",s,position_lat,"609377483",semicircles,position_long,"-1361755746",semicircles,distance,"575.75",m,altitude,"1117.4",m,speed,"3.219",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1117.4",m,enhanced_speed,"3.219",m/s,
Data,13,record,timestamp,"908826856",s,position_lat,"609377154",semicircles,position_long,"-1361755732",semicircles,distance,"578.81",m,altitude,"1117.4",m,speed,"3.219",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1117.4",m,enhanced_speed,"3.219",m/s,
Data,13,record,timestamp,"908826857",s,position_lat,"609376855",semicircles,position_long,"-1361755764",semicircles,distance,"581.61",m,altitude,"1117.4",m,speed,"3.21",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1117.4",m,enhanced_speed,"3.21",m/s,
Data,13,record,timestamp,"908826858",s,position_lat,"609376560",semicircles,position_long,"-1361755717",semicircles,distance,"584.37",m,altitude,"1117.2",m,speed,"3.2",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1117.2",m,enhanced_speed,"3.2",m/s,
Data,13,record,timestamp,"908826859",s,position_lat,"609376249",semicircles,position_long,"-1361755711",semicircles,distance,"587.24",m,altitude,"1117.2",m,speed,"3.2",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1117.2",m,enhanced_speed,"3.2",m/s,
Data,13,record,timestamp,"908826860",s,position_lat,"609375946",semicircles,position_long,"-1361755765",semicircles,distance,"590.09",m,altitude,"1117.2",m,speed,"3.191",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1117.2",m,enhanced_speed,"3.191",m/s,
Data,13,record,timestamp,"908826861",s,position_lat,"609375634",semicircles,position_long,"-1361755774",semicircles,distance,"592.99",m,altitude,"1117.2",m,speed,"3.182",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1117.2",m,enhanced_speed,"3.182",m/s,
Data,13,record,timestamp,"908826862",s,position_lat,"609375329",semicircles,position_long,"-1361755768",semicircles,distance,"595.83",m,altitude,"1117.0",m,speed,"3.182",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1117.0",m,enhanced_speed,"3.182",m/s,
Data,13,record,timestamp,"908826863",s,position_lat,"609375018",semicircles,position_long,"-1361755755",semicircles,distance,"598.71",m,altitude,"1117.0",m,speed,"3.172",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1117.0",m,enhanced_speed,"3.172",m/s,
Data,13,record,timestamp,"908826864",s,position_lat,"609374701",semicircles,position_long,"-1361755741",semicircles,distance,"601.65",m,altitude,"1117.0",m,speed,"3.163",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1117.0",m,enhanced_speed,"3.163",m/s,
Data,13,record,timestamp,"908826865",s,position_lat,"609374368",semicircles,position_long,"-1361755728",semicircles,distance,"604.76",m,altitude,"1117.0",m,speed,"3.163",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1117.0",m,enhanced_speed,"3.163",m/s,
Data,13,record,timestamp,"908826866",s,position_lat,"609374033",semicircles,position_long,"-1361755674",semicircles,distance,"607.87",m,altitude,"1117.0",m,speed,"3.163",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1117.0",m,enhanced_speed,"3.163",m/s,
Data,13,record,timestamp,"908826867",s,position_lat,"609373720",semicircles,position_long,"-1361755647",semicircles,distance,"610.79",m,altitude,"1117.0",m,speed,"3.154",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1117.0",m,enhanced_speed,"3.154",m/s,
Data,13,record,timestamp,"908826868",s,position_lat,"609373412",semicircles,position_long,"-1361755671",semicircles,distance,"613.65",m,altitude,"1117.0",m,speed,"3.154",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1117.0",m,enhanced_speed,"3.154",m/s,
Data,13,record,timestamp,"908826869",s,position_lat,"609373069",semicircles,position_long,"-1361755720",semicircles,distance,"616.84",m,altitude,"1116.8",m,speed,"3.144",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1116.8",m,enhanced_speed,"3.144",m/s,
Data,13,record,timestamp,"908826870",s,position_lat,"609372688",semicircles,position_long,"-1361755801",semicircles,distance,"620.4",m,altitude,"1116.8",m,speed,"3.144",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1116.8",m,enhanced_speed,"3.144",m/s,
Data,13,record,timestamp,"908826871",s,position_lat,"609372306",semicircles,position_long,"-1361755907",semicircles,distance,"624.01",m,altitude,"1116.8",m,speed,"3.154",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1116.8",m,enhanced_speed,"3.154",m/s,
Data,13,record,timestamp,"908826872",s,position_lat,"609371889",semicircles,position_long,"-1361756008",semicircles,distance,"627.92",m,altitude,"1116.8",m,speed,"3.163",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1116.8",m,enhanced_speed,"3.163",m/s,
Data,13,record,timestamp,"908826873",s,position_lat,"609371447",semicircles,position_long,"-1361755989",semicircles,distance,"632.0",m,altitude,"1116.6",m,speed,"3.182",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1116.6",m,enhanced_speed,"3.182",m/s,
Data,13,record,timestamp,"908826874",s,position_lat,"609371046",semicircles,position_long,"-1361755969",semicircles,distance,"635.72",m,altitude,"1116.6",m,speed,"3.191",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1116.6",m,enhanced_speed,"3.191",m/s,
Data,13,record,timestamp,"908826875",s,position_lat,"609370544",semicircles,position_long,"-1361756076",semicircles,distance,"640.44",m,altitude,"1116.6",m,speed,"3.2",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1116.6",m,enhanced_speed,"3.2",m/s,
Data,13,record,timestamp,"908826876",s,position_lat,"609370132",semicircles,position_long,"-1361756110",semicircles,distance,"644.29",m,altitude,"1116.4",m,speed,"3.21",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1116.4",m,enhanced_speed,"3.21",m/s,
Data,13,record,timestamp,"908826877",s,position_lat,"609369734",semicircles,position_long,"-1361756040",semicircles,distance,"647.98",m,altitude,"1116.4",m,speed,"3.219",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1116.4",m,enhanced_speed,"3.219",m/s,
Data,13,record,timestamp,"908826878",s,position_lat,"609369353",semicircles,position_long,"-1361756079",semicircles,distance,"651.53",m,altitude,"1116.4",m,speed,"3.228",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1116.4",m,enhanced_speed,"3.228",m/s,
Data,13,record,timestamp,"908826879",s,position_lat,"609368973",semicircles,position_long,"-1361756040",semicircles,distance,"655.07",m,altitude,"1116.2",m,speed,"3.238",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1116.2",m,enhanced_speed,"3.238",m/s,
Data,13,record,timestamp,"908826880",s,position_lat,"609368649",semicircles,position_long,"-1361756028",semicircles,distance,"658.08",m,altitude,"1116.2",m,speed,"3.238",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1116.2",m,enhanced_speed,"3.238",m/s,
Data,13,record,timestamp,"908826881",s,position_lat,"609368289",semicircles,position_long,"-1361756006",semicircles,distance,"661.42",m,altitude,"1116.2",m,speed,"3.247",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1116.2",m,enhanced_speed,"3.247",m/s,
Data,13,record,timestamp,"908826882",s,position_lat,"609367946",semicircles,position_long,"-1361755956",semicircles,distance,"664.54",m,altitude,"1116.0",m,speed,"3.247",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1116.0",m,enhanced_speed,"3.247",m/s,
Data,13,record,timestamp,"908826883",s,position_lat,"609367580",semicircles,position_long,"-1361755995",semicircles,distance,"667.96",m,altitude,"1115.8",m,speed,"3.247",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1115.8",m,enhanced_speed,"3.247",m/s,
Data,13,record,timestamp,"908826884",s,position_lat,"609367212",semicircles,position_long,"-1361755946",semicircles,distance,"671.38",m,altitude,"1115.8",m,speed,"3.247",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1115.8",m,enhanced_speed,"3.247",m/s,
Data,13,record,timestamp,"908826885",s,position_lat,"609366784",semicircles,position_long,"-1361755947",semicircles,distance,"675.34",m,altitude,"1115.8",m,speed,"3.247",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"84",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1115.8",m,enhanced_speed,"3.247",m/s,
Data,13,record,timestamp,"908826886",s,position_lat,"609366428",semicircles,position_long,"-1361755942",semicircles,distance,"678.65",m,altitude,"1115.6",m,speed,"3.256",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"84",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1115.6",m,enhanced_speed,"3.256",m/s,
Data,13,record,timestamp,"908826887",s,position_lat,"609366076",semicircles,position_long,"-1361755807",semicircles,distance,"681.89",m,altitude,"1115.6",m,speed,"3.266",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"84",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1115.6",m,enhanced_speed,"3.266",m/s,
Data,13,record,timestamp,"908826888",s,position_lat,"609365661",semicircles,position_long,"-1361755878",semicircles,distance,"685.78",m,altitude,"1115.4",m,speed,"3.266",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"84",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1115.4",m,enhanced_speed,"3.266",m/s,
Data,13,record,timestamp,"908826889",s,position_lat,"609365238",semicircles,position_long,"-1361755967",semicircles,distance,"689.76",m,altitude,"1115.4",m,speed,"3.275",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"84",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1115.4",m,enhanced_speed,"3.275",m/s,
Data,13,record,timestamp,"908826890",s,position_lat,"609364839",semicircles,position_long,"-1361755998",semicircles,distance,"693.46",m,altitude,"1115.4",m,speed,"3.275",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"84",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1115.4",m,enhanced_speed,"3.275",m/s,
Data,13,record,timestamp,"908826891",s,position_lat,"609364464",semicircles,position_long,"-1361755989",semicircles,distance,"696.94",m,altitude,"1115.4",m,speed,"3.294",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1115.4",m,enhanced_speed,"3.294",m/s,
Data,13,record,timestamp,"908826892",s,position_lat,"609364024",semicircles,position_long,"-1361756022",semicircles,distance,"701.04",m,altitude,"1115.4",m,speed,"3.312",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1115.4",m,enhanced_speed,"3.312",m/s,
Data,13,record,timestamp,"908826893",s,position_lat,"609363615",semicircles,position_long,"-1361756043",semicircles,distance,"704.85",m,altitude,"1115.4",m,speed,"3.331",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1115.4",m,enhanced_speed,"3.331",m/s,
Data,13,record,timestamp,"908826894",s,position_lat,"609363162",semicircles,position_long,"-1361756074",semicircles,distance,"709.07",m,altitude,"1115.4",m,speed,"3.35",m/s,unknown,"0",,unknown,"300",,heart_rate,"155",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1115.4",m,enhanced_speed,"3.35",m/s,
