Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,
Data,13,record,timestamp,"908738428",s,position_lat,"609379052",semicircles,position_long,"-1361755608",semicircles,distance,"563.22",m,altitude,"1096.8",m,speed,"2.659",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"86",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.8",m,enhanced_speed,"2.659",m/s,
Data,13,record,timestamp,"908738429",s,position_lat,"609378824",semicircles,position_long,"-1361755587",semicircles,distance,"565.35",m,altitude,"1096.8",m,speed,"2.659",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"86",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.8",m,enhanced_speed,"2.659",m/s,
Data,13,record,timestamp,"908738430",s,position_lat,"609378579",semicircles,position_long,"-1361755567",semicircles,distance,"567.63",m,altitude,"1096.6",m,speed,"2.631",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"86",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.6",m,enhanced_speed,"2.631",m/s,
Data,13,record,timestamp,"908738431",s,position_lat,"609378345",semicircles,position_long,"-1361755534",semicircles,distance,"569.8",m,altitude,"1096.6",m,speed,"2.622",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"86",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.6",m,enhanced_speed,"2.622",m/s,
Data,13,record,timestamp,"908738432",s,position_lat,"609378127",semicircles,position_long,"-1361755511",semicircles,distance,"571.82",m,altitude,"1096.6",m,speed,"2.613",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"86",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.6",m,enhanced_speed,"2.613",m/s,
Data,13,record,timestamp,"908738433",s,position_lat,"609377943",semicircles,position_long,"-1361755503",semicircles,distance,"573.54",m,altitude,"1096.6",m,speed,"2.594",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.6",m,enhanced_speed,"2.594",m/s,
Data,13,record,timestamp,"908738434",s,position_lat,"609377728",semicircles,position_long,"-1361755516",semicircles,distance,"575.53",m,altitude,"1096.6",m,speed,"2.566",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.6",m,enhanced_speed,"2.566",m/s,
Data,13,record,timestamp,"908738435",s,position_lat,"609377506",semicircles,position_long,"-1361755546",semicircles,distance,"577.61",m,altitude,"1096.4",m,speed,"2.557",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.4",m,enhanced_speed,"2.557",m/s,
Data,13,record,timestamp,"908738436",s,position_lat,"609377247",semicircles,position_long,"-1361755594",semicircles,distance,"580.04",m,altitude,"1096.4",m,speed,"2.547",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.4",m,enhanced_speed,"2.547",m/s,
Data,13,record,timestamp,"908738437",s,position_lat,"609376989",semicircles,position_long,"-1361755611",semicircles,distance,"582.45",m,altitude,"1096.4",m,speed,"2.538",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.4",m,enhanced_speed,"2.538",m/s,
Data,13,record,timestamp,"908738438",s,position_lat,"609376741",semicircles,position_long,"-1361755571",semicircles,distance,"584.77",m,altitude,"1096.4",m,speed,"2.538",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.4",m,enhanced_speed,"2.538",m/s,
Data,13,record,timestamp,"908738439",s,position_lat,"609376496",semicircles,position_long,"-1361755511",semicircles,distance,"587.07",m,altitude,"1096.2",m,speed,"2.538",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.2",m,enhanced_speed,"2.538",m/s,
Data,13,record,timestamp,"908738440",s,position_lat,"609376266",semicircles,position_long,"-1361755487",semicircles,distance,"589.22",m,altitude,"1096.2",m,speed,"2.529",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.2",m,enhanced_speed,"2.529",m/s,
Data,13,record,timestamp,"908738441",s,position_lat,"609376018",semicircles,position_long,"-1361755486",semicircles,distance,"591.53",m,altitude,"1096.2",m,speed,"2.519",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.2",m,enhanced_speed,"2.519",m/s,
Data,13,record,timestamp,"908738442",s,position_lat,"609375712",semicircles,position_long,"-1361755488",semicircles,distance,"594.35",m,altitude,"1096.2",m,speed,"2.51",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.2",m,enhanced_speed,"2.51",m/s,
Data,13,record,timestamp,"908738443",s,position_lat,"609375421",semicircles,position_long,"-1361755483",semicircles,distance,"597.05",m,altitude,"1096.2",m,speed,"2.501",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.2",m,enhanced_speed,"2.501",m/s,
Data,13,record,timestamp,"908738444",s,position_lat,"609375174",semicircles,position_long,"-1361755518",semicircles,distance,"599.35",m,altitude,"1096.2",m,speed,"2.501",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.2",m,enhanced_speed,"2.501",m/s,
Data,13,record,timestamp,"908738445",s,position_lat,"609374853",semicircles,position_long,"-1361755558",semicircles,distance,"602.33",m,altitude,"1096.2",m,speed,"2.501",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.2",m,enhanced_speed,"2.501",m/s,
Data,13,record,timestamp,"908738446",s,position_lat,"609374515",semicircles,position_long,"-1361755583",semicircles,distance,"605.49",m,altitude,"1096.0",m,speed,"2.51",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.0",m,enhanced_speed,"2.51",m/s,
Data,13,record,timestamp,"908738447",s,position_lat,"609374272",semicircles,position_long,"-1361755563",semicircles,distance,"607.76",m,altitude,"1096.0",m,speed,"2.51",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.0",m,enhanced_speed,"2.51",m/s,
Data,13,record,timestamp,"908738448",s,position_lat,"609374094",semicircles,position_long,"-1361755582",semicircles,distance,"609.42",m,altitude,"1096.0",m,speed,"2.51",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.0",m,enhanced_speed,"2.51",m/s,
Data,13,record,timestamp,"908738449",s,position_lat,"609373842",semicircles,position_long,"-1361755568",semicircles,distance,"611.78",m,altitude,"1095.8",m,speed,"2.491",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1095.8",m,enhanced_speed,"2.491",m/s,
Data,13,record,timestamp,"908738450",s,position_lat,"609373595",semicircles,position_long,"-1361755542",semicircles,distance,"614.08",m,altitude,"1095.8",m,speed,"2.482",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1095.8",m,enhanced_speed,"2.482",m/s,
Data,13,record,timestamp,"908738451",s,position_lat,"609373346",semicircles,position_long,"-1361755493",semicircles,distance,"616.42",m,altitude,"1095.8",m,speed,"2.482",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1095.8",m,enhanced_speed,"2.482",m/s,
Data,13,record,timestamp,"908738452",s,position_lat,"609373080",semicircles,position_long,"-1361755468",semicircles,distance,"618.9",m,altitude,"1095.8",m,speed,"2.482",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1095.8",m,enhanced_speed,"2.482",m/s,
Data,13,record,timestamp,"908738453",s,position_lat,"609372779",semicircles,position_long,"-1361755468",semicircles,distance,"621.7",m,altitude,"1095.8",m,speed,"2.482",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1095.8",m,enhanced_speed,"2.482",m/s,
Data,13,record,timestamp,"908738454",s,position_lat,"609372437",semicircles,position_long,"-1361755497",semicircles,distance,"624.9",m,altitude,"1095.8",m,speed,"2.491",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1095.8",m,enhanced_speed,"2.491",m/s,
Data,13,record,timestamp,"908738455",s,position_lat,"609372081",semicircles,position_long,"-1361755523",semicircles,distance,"628.22",m,altitude,"1095.8",m,speed,"2.501",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1095.8",m,enhanced_speed,"2.501",m/s,
Data,13,record,timestamp,"908738456",s,position_lat,"609371631",semicircles,position_long,"-1361755540",semicircles,distance,"632.42",m,altitude,"1095.6",m,speed,"2.519",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1095.6",m,enhanced_speed,"2.519",m/s,
Data,13,record,timestamp,"908738457",s,position_lat,"609370949",semicircles,position_long,"-1361755436",semicircles,distance,"638.78",m,altitude,"1095.6",m,speed,"2.529",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1095.6",m,enhanced_speed,"2.529",m/s,
Data,13,record,timestamp,"908738458",s,position_lat,"609370597",semicircles,position_long,"-1361755449",semicircles,distance,"642.06",m,altitude,"1095.6",m,speed,"2.995",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1095.6",m,enhanced_speed,"2.995",m/s,
Data,13,record,timestamp,"908738459",s,position_lat,"609370281",semicircles,position_long,"-1361755451",semicircles,distance,"645.01",m,altitude,"1095.4",m,speed,"2.995",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1095.4",m,enhanced_speed,"2.995",m/s,
Data,13,record,timestamp,"908738460",s,position_lat,"609369912",semicircles,position_long,"-1361755402",semicircles,distance,"648.46",m,altitude,"1095.4",m,speed,"2.986",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1095.4",m,enhanced_speed,"2.986",m/s,
Data,13,record,timestamp,"908738461",s,position_lat,"609369616",semicircles,position_long,"-1361755392",semicircles,distance,"651.22",m,altitude,"1095.4",m,speed,"2.986",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1095.4",m,enhanced_speed,"2.986",m/s,
Data,13,record,timestamp,"908738462",s,position_lat,"609369330",semicircles,position_long,"-1361755374",semicircles,distance,"653.88",m,altitude,"1095.4",m,speed,"2.921",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1095.4",m,enhanced_speed,"2.921",m/s,
Data,13,record,timestamp,"908738463",s,position_lat,"609369088",semicircles,position_long,"-1361755365",semicircles,distance,"656.14",m,altitude,"1095.2",m,speed,"2.79",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1095.2",m,enhanced_speed,"2.79",m/s,
Data,13,record,timestamp,"908738464",s,position_lat,"609368847",semicircles,position_long,"-1361755405",semicircles,distance,"658.4",m,altitude,"1095.2",m,speed,"2.687",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1095.2",m,enhanced_speed,"2.687",m/s,
Data,13,record,timestamp,"908738465",s,position_lat,"609368620",semicircles,position_long,"-1361755427",semicircles,distance,"660.51",m,altitude,"1095.2",m,speed,"2.678",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1095.2",m,enhanced_speed,"2.678",m/s,
Data,13,record,timestamp,"908738466",s,position_lat,"609368365",semicircles,position_long,"-1361755417",semicircles,distance,"662.89",m,altitude,"1095.0",m,speed,"2.631",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1095.0",m,enhanced_speed,"2.631",m/s,
Data,13,record,timestamp,"908738467",s,position_lat,"609368112",semicircles,position_long,"-1361755412",semicircles,distance,"665.25",m,altitude,"1095.0",m,speed,"2.631",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1095.0",m,enhanced_speed,"2.631",m/s,
Data,13,record,timestamp,"908738468",s,position_lat,"609367843",semicircles,position_long,"-1361755390",semicircles,distance,"667.76",m,altitude,"1094.8",m,speed,"2.622",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.8",m,enhanced_speed,"2.622",m/s,
Data,13,record,timestamp,"908738469",s,position_lat,"609367586",semicircles,position_long,"-1361755387",semicircles,distance,"670.16",m,altitude,"1094.8",m,speed,"2.603",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"86",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.8",m,enhanced_speed,"2.603",m/s,
Data,13,record,timestamp,"908738470",s,position_lat,"609367283",semicircles,position_long,"-1361755401",semicircles,distance,"672.97",m,altitude,"1094.8",m,speed,"2.575",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"86",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.8",m,enhanced_speed,"2.575",m/s,
Data,13,record,timestamp,"908738471",s,position_lat,"609366848",semicircles,position_long,"-1361755414",semicircles,distance,"677.01",m,altitude,"1094.8",m,speed,"2.575",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"86",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.8",m,enhanced_speed,"2.575",m/s,
Data,13,record,timestamp,"908738472",s,position_lat,"609366516",semicircles,position_long,"-1361755427",semicircles,distance,"680.11",m,altitude,"1094.8",m,speed,"2.641",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"86",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.8",m,enhanced_speed,"2.641",m/s,
Data,13,record,timestamp,"908738473",s,position_lat,"609366176",semicircles,position_long,"-1361755417",semicircles,distance,"683.28",m,altitude,"1094.6",m,speed,"2.678",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"86",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.6",m,enhanced_speed,"2.678",m/s,
Data,13,record,timestamp,"908738474",s,position_lat,"609365869",semicircles,position_long,"-1361755422",semicircles,distance,"686.13",m,altitude,"1094.4",m,speed,"2.678",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"86",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.4",m,enhanced_speed,"2.678",m/s,
Data,13,record,timestamp,"908738475",s,position_lat,"609365585",semicircles,position_long,"-1361755435",semicircles,distance,"688.78",m,altitude,"1094.4",m,speed,"2.678",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.4",m,enhanced_speed,"2.678",m/s,
Data,13,record,timestamp,"908738476",s,position_lat,"609365251",semicircles,position_long,"-1361755429",semicircles,distance,"691.89",m,altitude,"1094.2",m,speed,"2.678",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.2",m,enhanced_speed,"2.678",m/s,
Data,13,record,timestamp,"908738477",s,position_lat,"609364885",semicircles,position_long,"-1361755435",semicircles,distance,"695.3",m,altitude,"1094.2",m,speed,"2.678",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.2",m,enhanced_speed,"2.678",m/s,
Data,13,record,timestamp,"908738478",s,position_lat,"609364571",semicircles,position_long,"-1361755451",semicircles,distance,"698.22",m,altitude,"1094.2",m,speed,"2.697",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.2",m,enhanced_speed,"2.697",m/s,
Data,13,record,timestamp,"908738479",s,position_lat,"609364290",semicircles,position_long,"-1361755454",semicircles,distance,"700.84",m,altitude,"1094.0",m,speed,"2.697",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.697",m/s,
Data,13,record,timestamp,"908738480",s,position_lat,"609364004",semicircles,position_long,"-1361755493",semicircles,distance,"703.5",m,altitude,"1094.0",m,speed,"2.687",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.687",m/s,
Data,13,record,timestamp,"908738481",s,position_lat,"609363702",semicircles,position_long,"-1361755544",semicircles,distance,"706.33",m,altitude,"1094.0",m,speed,"2.669",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.669",m/s,
Data,13,record,timestamp,"908738482",s,position_lat,"609363388",semicircles,position_long,"-1361755629",semicircles,distance,"709.31",m,altitude,"1094.0",m,speed,"2.669",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.669",m/s,
Data,13,record,timestamp,"908738483",s,position_lat,"609363070",semicircles,position_long,"-1361755693",semicircles,distance,"712.3",m,altitude,"1094.0",m,speed,"2.669",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.669",m/s,
Data,13,record,timestamp,"908738484",s,position_lat,"609362742",semicircles,position_long,"-1361755778",semicircles,distance,"715.38",m,altitude,"1094.0",m,speed,"2.659",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.659",m/s,
Data,13,record,timestamp,"908738485",s,position_lat,"609362405",semicircles,position_long,"-1361755862",semicircles,distance,"718.52",m,altitude,"1094.0",m,speed,"2.659",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.659",m/s,
Data,13,record,timestamp,"908738486",s,position_lat,"609362036",semicircles,position_long,"-1361755951",semicircles,distance,"721.64",m,altitude,"1094.0",m,speed,"2.659",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.659",m/s,
Data,13,record,timestamp,"908738487",s,position_lat,"609361687",semicircles,position_long,"-1361756104",semicircles,distance,"724.11",m,altitude,"1094.0",m,speed,"2.659",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.659",m/s,
Data,13,record,timestamp,"908738488",s,position_lat,"609361552",semicircles,position_long,"-1361756412",semicircles,distance,"726.17",m,altitude,"1094.0",m,speed,"2.659",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.659",m/s,
Data,13,record,timestamp,"908738489",s,position_lat,"609361490",semicircles,position_long,"-1361756816",semicircles,distance,"728.56",m,altitude,"1094.0",m,speed,"2.641",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.641",m/s,
Data,13,record,timestamp,"908738490",s,position_lat,"609361336",semicircles,position_long,"-1361757189",semicircles,distance,"730.69",m,altitude,"1094.0",m,speed,"2.631",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.631",m/s,
Data,13,record,timestamp,"908738491",s,position_lat,"609361255",semicircles,position_long,"-1361757612",semicircles,distance,"733.22",m,altitude,"1094.0",m,speed,"2.631",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.631",m/s,
Data,13,record,timestamp,"908738492",s,position_lat,"609361180",semicircles,position_long,"-1361757998",semicircles,distance,"735.56",m,altitude,"1094.0",m,speed,"2.631",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.631",m/s,
Data,13,record,timestamp,"908738493",s,position_lat,"609361012",semicircles,position_long,"-1361758353",semicircles,distance,"738.01",m,altitude,"1094.0",m,speed,"2.622",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.622",m/s,
Data,13,record,timestamp,"908738494",s,position_lat,"609360886",semicircles,position_long,"-1361758721",semicircles,distance,"740.44",m,altitude,"1094.0",m,speed,"2.613",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.613",m/s,
Data,13,record,timestamp,"908738495",s,position_lat,"609360728",semicircles,position_long,"-1361759084",semicircles,distance,"742.96",m,altitude,"1094.0",m,speed,"2.603",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.603",m/s,
Data,13,record,timestamp,"908738496",s,position_lat,"609360609",semicircles,position_long,"-1361759492",semicircles,distance,"745.6",m,altitude,"1094.0",m,speed,"2.603",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.603",m/s,
Data,13,record,timestamp,"908738497",s,position_lat,"609360443",semicircles,position_long,"-1361759896",semicircles,distance,"748.42",m,altitude,"1094.0",m,speed,"2.603",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.603",m/s,
Data,13,record,timestamp,"908738498",s,position_lat,"609360266",semicircles,position_long,"-1361760264",semicircles,distance,"751.12",m,altitude,"1094.0",m,speed,"2.603",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.0",m,enhanced_speed,"2.603",m/s,
Data,13,record,timestamp,"908738499",s,position_lat,"609360151",semicircles,position_long,"-1361760633",semicircles,distance,"753.54",m,altitude,"1094.2",m,speed,"2.594",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.2",m,enhanced_speed,"2.594",m/s,
Data,13,record,timestamp,"908738500",s,position_lat,"609359986",semicircles,position_long,"-1361760993",semicircles,distance,"756.13",m,altitude,"1094.2",m,speed,"2.594",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.2",m,enhanced_speed,"2.594",m/s,
Data,13,record,timestamp,"908738501",s,position_lat,"609359853",semicircles,position_long,"-1361761351",semicircles,distance,"758.57",m,altitude,"1094.2",m,speed,"2.594",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.2",m,enhanced_speed,"2.594",m/s,
Data,13,record,timestamp,"908738502",s,position_lat,"609359722",semicircles,position_long,"-1361761686",semicircles,distance,"760.89",m,altitude,"1094.2",m,speed,"2.585",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.2",m,enhanced_speed,"2.585",m/s,
Data,13,record,timestamp,"908738503",s,position_lat,"609359544",semicircles,position_long,"-1361762027",semicircles,distance,"763.45",m,altitude,"1094.2",m,speed,"2.585",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.2",m,enhanced_speed,"2.585",m/s,
Data,13,record,timestamp,"908738504",s,position_lat,"609359401",semicircles,position_long,"-1361762379",semicircles,distance,"765.91",m,altitude,"1094.4",m,speed,"2.585",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.4",m,enhanced_speed,"2.585",m/s,
Data,13,record,timestamp,"908738505",s,position_lat,"609359215",semicircles,position_long,"-1361762708",semicircles,distance,"768.5",m,altitude,"1094.4",m,speed,"2.575",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1094.4",m,enhanced_speed,"2.575",m/s,
