Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,
Data,13,record,timestamp,"908721896",s,position_lat,"609387812",semicircles,position_long,"-1361770464",semicircles,distance,"569.61",m,altitude,"1087.6",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.6",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721897",s,position_lat,"609387822",semicircles,position_long,"-1361771104",semicircles,distance,"573.37",m,altitude,"1087.6",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.6",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721898",s,position_lat,"609387817",semicircles,position_long,"-1361771701",semicircles,distance,"576.87",m,altitude,"1087.4",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721899",s,position_lat,"609387822",semicircles,position_long,"-1361772348",semicircles,distance,"580.66",m,altitude,"1087.4",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721900",s,position_lat,"609387850",semicircles,position_long,"-1361773024",semicircles,distance,"584.64",m,altitude,"1087.4",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721901",s,position_lat,"609387859",semicircles,position_long,"-1361773678",semicircles,distance,"588.47",m,altitude,"1087.4",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721902",s,position_lat,"609387863",semicircles,position_long,"-1361774347",semicircles,distance,"592.41",m,altitude,"1087.4",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721903",s,position_lat,"609387852",semicircles,position_long,"-1361775003",semicircles,distance,"596.26",m,altitude,"1087.4",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721904",s,position_lat,"609387870",semicircles,position_long,"-1361775668",semicircles,distance,"600.17",m,altitude,"1087.4",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721905",s,position_lat,"609387880",semicircles,position_long,"-1361776366",semicircles,distance,"604.27",m,altitude,"1087.4",m,speed,"3.751",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.751",m/s,
Data,13,record,timestamp,"908721906",s,position_lat,"609387857",semicircles,position_long,"-1361777079",semicircles,distance,"608.46",m,altitude,"1087.4",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721907",s,position_lat,"609387855",semicircles,position_long,"-1361777771",semicircles,distance,"612.52",m,altitude,"1087.4",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721908",s,position_lat,"609387862",semicircles,position_long,"-1361778400",semicircles,distance,"616.21",m,altitude,"1087.4",m,speed,"3.77",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.77",m/s,
Data,13,record,timestamp,"908721909",s,position_lat,"609387866",semicircles,position_long,"-1361779021",semicircles,distance,"619.87",m,altitude,"1087.4",m,speed,"3.77",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.77",m/s,
Data,13,record,timestamp,"908721910",s,position_lat,"609387849",semicircles,position_long,"-1361779639",semicircles,distance,"623.5",m,altitude,"1087.4",m,speed,"3.77",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.77",m/s,
Data,13,record,timestamp,"908721911",s,position_lat,"609387827",semicircles,position_long,"-1361780247",semicircles,distance,"627.07",m,altitude,"1087.4",m,speed,"3.77",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.77",m/s,
Data,13,record,timestamp,"908721912",s,position_lat,"609387806",semicircles,position_long,"-1361780893",semicircles,distance,"630.87",m,altitude,"1087.2",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.2",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721913",s,position_lat,"609387804",semicircles,position_long,"-1361781480",semicircles,distance,"634.31",m,altitude,"1087.2",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.2",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721914",s,position_lat,"609387809",semicircles,position_long,"-1361782100",semicircles,distance,"637.95",m,altitude,"1087.0",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721915",s,position_lat,"609387794",semicircles,position_long,"-1361782732",semicircles,distance,"641.66",m,altitude,"1087.2",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.2",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721916",s,position_lat,"609387781",semicircles,position_long,"-1361783379",semicircles,distance,"645.47",m,altitude,"1087.0",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721917",s,position_lat,"609387773",semicircles,position_long,"-1361784015",semicircles,distance,"649.21",m,altitude,"1087.2",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.2",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721918",s,position_lat,"609387785",semicircles,position_long,"-1361784597",semicircles,distance,"652.62",m,altitude,"1087.2",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.2",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721919",s,position_lat,"609387788",semicircles,position_long,"-1361785195",semicircles,distance,"656.13",m,altitude,"1087.2",m,speed,"3.751",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.2",m,enhanced_speed,"3.751",m/s,
Data,13,record,timestamp,"908721920",s,position_lat,"609387803",semicircles,position_long,"-1361785759",semicircles,distance,"659.45",m,altitude,"1087.2",m,speed,"3.751",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.2",m,enhanced_speed,"3.751",m/s,
Data,13,record,timestamp,"908721921",s,position_lat,"609387803",semicircles,position_long,"-1361786346",semicircles,distance,"662.9",m,altitude,"1087.0",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721922",s,position_lat,"609387800",semicircles,position_long,"-1361786959",semicircles,distance,"666.5",m,altitude,"1087.2",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.2",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721923",s,position_lat,"609387815",semicircles,position_long,"-1361787525",semicircles,distance,"669.83",m,altitude,"1087.2",m,speed,"3.723",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.2",m,enhanced_speed,"3.723",m/s,
Data,13,record,timestamp,"908721924",s,position_lat,"609387818",semicircles,position_long,"-1361788143",semicircles,distance,"673.45",m,altitude,"1087.0",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721925",s,position_lat,"609387811",semicircles,position_long,"-1361788797",semicircles,distance,"677.3",m,altitude,"1087.0",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721926",s,position_lat,"609387809",semicircles,position_long,"-1361789454",semicircles,distance,"681.16",m,altitude,"1087.0",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721927",s,position_lat,"609387873",semicircles,position_long,"-1361790139",semicircles,distance,"685.22",m,altitude,"1087.0",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721928",s,position_lat,"609387989",semicircles,position_long,"-1361790799",semicircles,distance,"689.25",m,altitude,"1087.0",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721929",s,position_lat,"609388132",semicircles,position_long,"-1361791450",semicircles,distance,"693.3",m,altitude,"1087.0",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721930",s,position_lat,"609388253",semicircles,position_long,"-1361792174",semicircles,distance,"697.7",m,altitude,"1087.0",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721931",s,position_lat,"609388341",semicircles,position_long,"-1361792851",semicircles,distance,"701.74",m,altitude,"1087.0",m,speed,"3.723",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.723",m/s,
Data,13,record,timestamp,"908721932",s,position_lat,"609388428",semicircles,position_long,"-1361793505",semicircles,distance,"705.67",m,altitude,"1087.0",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721933",s,position_lat,"609388503",semicircles,position_long,"-1361794154",semicircles,distance,"709.52",m,altitude,"1087.0",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721934",s,position_lat,"609388544",semicircles,position_long,"-1361794773",semicircles,distance,"713.17",m,altitude,"1086.8",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.8",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721935",s,position_lat,"609388586",semicircles,position_long,"-1361795400",semicircles,distance,"716.87",m,altitude,"1086.8",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.8",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721936",s,position_lat,"609388612",semicircles,position_long,"-1361796027",semicircles,distance,"720.55",m,altitude,"1087.0",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721937",s,position_lat,"609388632",semicircles,position_long,"-1361796666",semicircles,distance,"724.3",m,altitude,"1087.0",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721938",s,position_lat,"609388655",semicircles,position_long,"-1361797296",semicircles,distance,"728.0",m,altitude,"1087.0",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721939",s,position_lat,"609388728",semicircles,position_long,"-1361797884",semicircles,distance,"731.51",m,altitude,"1087.0",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721940",s,position_lat,"609388932",semicircles,position_long,"-1361798377",semicircles,distance,"734.98",m,altitude,"1087.0",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721941",s,position_lat,"609389239",semicircles,position_long,"-1361798735",semicircles,distance,"738.53",m,altitude,"1086.8",m,speed,"3.723",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.8",m,enhanced_speed,"3.723",m/s,
Data,13,record,timestamp,"908721942",s,position_lat,"609389605",semicircles,position_long,"-1361798951",semicircles,distance,"742.17",m,altitude,"1086.6",m,speed,"3.723",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.6",m,enhanced_speed,"3.723",m/s,
Data,13,record,timestamp,"908721943",s,position_lat,"609389981",semicircles,position_long,"-1361799095",semicircles,distance,"745.78",m,altitude,"1086.8",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.8",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721944",s,position_lat,"609390349",semicircles,position_long,"-1361799200",semicircles,distance,"749.25",m,altitude,"1086.6",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.6",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721945",s,position_lat,"609390733",semicircles,position_long,"-1361799282",semicircles,distance,"752.87",m,altitude,"1086.8",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.8",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721946",s,position_lat,"609391118",semicircles,position_long,"-1361799341",semicircles,distance,"756.46",m,altitude,"1086.8",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.8",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721947",s,position_lat,"609391519",semicircles,position_long,"-1361799413",semicircles,distance,"760.22",m,altitude,"1086.6",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.6",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721948",s,position_lat,"609391921",semicircles,position_long,"-1361799477",semicircles,distance,"763.97",m,altitude,"1086.8",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.8",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721949",s,position_lat,"609392316",semicircles,position_long,"-1361799534",semicircles,distance,"767.64",m,altitude,"1086.8",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.8",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721950",s,position_lat,"609392730",semicircles,position_long,"-1361799590",semicircles,distance,"771.49",m,altitude,"1086.8",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.8",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721951",s,position_lat,"609393125",semicircles,position_long,"-1361799669",semicircles,distance,"775.19",m,altitude,"1086.8",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.8",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721952",s,position_lat,"609393518",semicircles,position_long,"-1361799726",semicircles,distance,"778.85",m,altitude,"1086.8",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.8",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721953",s,position_lat,"609393922",semicircles,position_long,"-1361799753",semicircles,distance,"782.59",m,altitude,"1086.8",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.8",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721954",s,position_lat,"609394334",semicircles,position_long,"-1361799830",semicircles,distance,"786.45",m,altitude,"1086.8",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.8",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721955",s,position_lat,"609394765",semicircles,position_long,"-1361799899",semicircles,distance,"790.48",m,altitude,"1086.8",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.8",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721956",s,position_lat,"609395208",semicircles,position_long,"-1361799972",semicircles,distance,"794.63",m,altitude,"1086.8",m,speed,"3.723",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.8",m,enhanced_speed,"3.723",m/s,
Data,13,record,timestamp,"908721957",s,position_lat,"609395625",semicircles,position_long,"-1361800066",semicircles,distance,"798.56",m,altitude,"1086.8",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.8",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721958",s,position_lat,"609396056",semicircles,position_long,"-1361800157",semicircles,distance,"802.6",m,altitude,"1086.8",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.8",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721959",s,position_lat,"609396475",semicircles,position_long,"-1361800230",semicircles,distance,"806.54",m,altitude,"1087.0",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721960",s,position_lat,"609396900",semicircles,position_long,"-1361800306",semicircles,distance,"810.52",m,altitude,"1087.0",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721961",s,position_lat,"609397334",semicircles,position_long,"-1361800350",semicircles,distance,"814.58",m,altitude,"1087.0",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721962",s,position_lat,"609397766",semicircles,position_long,"-1361800386",semicircles,distance,"818.61",m,altitude,"1087.0",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721963",s,position_lat,"609398187",semicircles,position_long,"-1361800428",semicircles,distance,"822.53",m,altitude,"1087.0",m,speed,"3.751",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.751",m/s,
Data,13,record,timestamp,"908721964",s,position_lat,"609398611",semicircles,position_long,"-1361800472",semicircles,distance,"826.49",m,altitude,"1087.0",m,speed,"3.751",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.751",m/s,
Data,13,record,timestamp,"908721965",s,position_lat,"609399018",semicircles,position_long,"-1361800514",semicircles,distance,"830.28",m,altitude,"1087.0",m,speed,"3.751",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.751",m/s,
Data,13,record,timestamp,"908721966",s,position_lat,"609399446",semicircles,position_long,"-1361800522",semicircles,distance,"834.26",m,altitude,"1087.2",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.2",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721967",s,position_lat,"609399872",semicircles,position_long,"-1361800524",semicircles,distance,"838.23",m,altitude,"1087.2",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.2",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721968",s,position_lat,"609400312",semicircles,position_long,"-1361800548",semicircles,distance,"842.33",m,altitude,"1087.2",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.2",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721969",s,position_lat,"609400758",semicircles,position_long,"-1361800543",semicircles,distance,"846.49",m,altitude,"1087.2",m,speed,"3.77",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.2",m,enhanced_speed,"3.77",m/s,
Data,13,record,timestamp,"908721970",s,position_lat,"609401192",semicircles,position_long,"-1361800583",semicircles,distance,"850.53",m,altitude,"1087.2",m,speed,"3.77",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.2",m,enhanced_speed,"3.77",m/s,
Data,13,record,timestamp,"908721971",s,position_lat,"609401616",semicircles,position_long,"-1361800619",semicircles,distance,"854.49",m,altitude,"1087.2",m,speed,"3.779",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.2",m,enhanced_speed,"3.779",m/s,
Data,13,record,timestamp,"908721972",s,position_lat,"609402041",semicircles,position_long,"-1361800653",semicircles,distance,"858.45",m,altitude,"1087.2",m,speed,"3.779",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.2",m,enhanced_speed,"3.779",m/s,
Data,13,record,timestamp,"908721973",s,position_lat,"609402482",semicircles,position_long,"-1361800678",semicircles,distance,"862.56",m,altitude,"1087.4",m,speed,"3.779",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.779",m/s,
